スクショ,投稿文,リプ,いいね,インプ,日時,URL
,"ここで話してる内容、私のフォロワーさんには絶対理解しておいて欲しいな……
















",0,13,"2,216",2025/7/22 6:38:19,https://www.threads.com/@pu__ko.sns/post/DMYpyMoTGoi
,"フォロワーさん1000人超えたので、
今日夜に大事なお知らせします！！！
ワクワクドキドキ🥺💓‪






",1,40,"3,064",2025/7/22 15:28:21,https://www.threads.com/@pu__ko.sns/post/DMZmcVlTn7G
,"『リサーチめちゃくちゃ大事！！！！！！！』って
これほど色んな人がつぶやいているのに多分できてないのは「何を見て」「自分の投稿にどう生かすか」が分からない人が圧倒的に多いからだろうな。リサーチの部分はnoteもまっっっじでこだわって書くので、「リサーチやってるつもりなのに伸びない」って人は絶対見てね！！！(約束よ♡)






",2,36,"2,967",2025/7/22 18:00:21,https://www.threads.com/@pu__ko.sns/post/DMZ31lOTJy7
,"【お知らせ】
絶賛制作中の『Threads×楽天アフィリエイト完全攻略マニュアル』noteの販売日が決定しました！！！
 
✄-------------------‐✄
8/8(金)PM8:00〜
※全部888で分かりやすくしてみました。笑
✄-------------------‐✄
 

内容詳細や値段についてはまた別途ご連絡します！！！モニターの募集やnoteの進捗状況については公式LINEでいち早くお知らせしますので、お手数ですがご登録をお願いします！🙇‍♀️🤍

https://utage-system.com/line/open/JQJrfFc6MEzv
LINE 友だち追加

















",28,56,"7,576",2025/7/22 21:47:36,https://www.threads.com/@pu__ko.sns/post/DMaR2AWTRlT
,"今そうやってダラダラスマホ見てる時間もフク業にあてるだけで、月5万は作れちゃうんだからThreadsって夢しかないワ。月5あれば何ができる？外食増やせる、習い事行かせられる、自分へのご褒美買う、大事な人へのプレゼント買う、手土産ケチらず買える。やっぱ節約するより絶対もらう方が人生豊かになるよね。






",2,10,"2,340",2025/7/23 0:13:37,https://www.threads.com/@pu__ko.sns/post/DMaijevTFhO
,"こっそり言っちゃうけど、ママでもスマホ1つでﾌｸ業できる時代だよ〜！私推しの楽天アフィならスマホだけでできるし、育児の合間につぶやくだけで月5万とか出てる人いっぱい！子どもに好きなこといっぱいさせてあげたいと思ってるママさん、その気持ちを行動に変えるだけで絶対未来は変わるよ。自分のためにも、子どものためにも、ちょっとだけ勇気出してみて🫶🏻






",2,15,"3,226",2025/7/23 5:27:43,https://www.threads.com/@pu__ko.sns/post/DMbGf8vTG6M
,"【売上が伸びない人の特徴】
①投稿と商品が自己流すぎる
②アイコンAI感やばい
③プロフィールが整ってない
④投稿量が少ない(1日2投稿とか)
⑤人感が全くなく、ファン化できてない
⑥日本語が変
⑦改行や空白が多い 
そして最後によくあるのが⑧『

悩みの言語化ができてない！
その文章で紹介してる商品本当に買いたくなる？🥺
→悩みの言語化って難しいけど自分が過去に感じた悩みをそのまま使ってもいいし、知恵袋とかThreadsで相談してる人の言葉そのまま使ってもいいし。やり方は色々。とにかくターゲットをしぼった投稿の方が圧倒的に買ってもらいやすいよ！🤝🏻

















",3,39,"3,748",2025/7/23 7:59:51,https://www.threads.com/@pu__ko.sns/post/DMbX6ULzypP
,"開始たった60日でThreadsフォロワー1万人、楽天アフィだけで初月36万。その後もずっと月20万以上キープしてます！やり方教えて0→1達成した人は既に10人超え。このアカウントでは、スマホ1つ・スキマ時間で成果を出すためのノウハウを惜しみなく発信してます！！！！Threads×楽天アフィで月5万以上作りたい人は絶対フォローしといてください！！！プー子と一緒に勝ちに行きましょう‎‎🫰🏻💗

現在制作中noteの最新情報はこちらから受け取れます！(モニター募集もあります♡)ちなみにこれは断言しますが、最短で勝ちに行くならこれはマストです👑
https://utage-system.com/line/open/JQJrfFc6MEzv



















",1,50,"6,769",2025/7/23 11:48:37,https://www.threads.com/@pu__ko.sns/post/DMbyFy6zdfl
,"「楽天アフィって子育てしながらは無理ですか」ってDM来てたけどそれ逆だよ！！！ママだからこそ「子育てのあるある」呟いて商品買ってもらいやすい！！！楽天アフィならThreads投稿やってるだけで月5万↑になる世界なんよ。マジでやらない理由が見つからないワ🫠

楽天アフィで月5万作りたいママさんは絶対に
→ 
@pu__ko.sns
 をフォローしてね🫶🏻
初月から4ヶ月ずーっと20マンをキープしてる私のノウハウを全部詰め込んだnoteの詳細は固定投稿にあります💭












",1,16,"3,379",2025/7/23 18:32:06,https://www.threads.com/@pu__ko.sns/post/DMcgRChTaOz
,"ママはほんとに全員Threadsで月5万は狙ってほしい。楽天アフィならスマホ1つで始められるし、ChatGPT使えば投稿なんて1日30分くらいすぐ作れちゃうし、あとは育児の合間に「育児あるある」つぶやくだけ。それだけで月3〜5万いける時代なのに、まだやってない人多くてちょっともったいない🥺気になる人はいいね押してね。

スレッズ×楽天アフィで月5万作りたい人は
@pu__ko.sns
 をフォローしてね！！！













",8,292,"30,000",2025/7/23 21:49:25,https://www.threads.com/@pu__ko.sns/post/DMc22IizhB4
,"よしっ！！！決めたー！！！！！！！
これからnote販売(8/8)まで毎日、超有料note級のノウハウ公開していきますｯｯｯ！！！🫡
私がフォロワ1万人、初月36万、20万キープの裏技テクニックもバンバン公開♡
私のフォロワーさんはママさんたちが多いので、22時に投稿します！！！🐑🌙
この情報だけでも月5万は作れるレベルなので、申し訳ないですが24時間で消していきます(ゴメンなさい🙇‍♀️)
まぁ、自分で言っちゃうけどさ、
こりゃ毎日待機してでも見ないと普通に損すぎる🥹
明日からよろしくお願いします🤍
楽しみな人はいいねとフォローよろしくね！！！
あ、あと…

まだライン登録してない人は固定投稿から絶対しといて。なんせモニター募集もそれ以外の大事な情報もいち早くこっちで公開していくので😙てことで登録お待ちしておりますｯｯ！！！
















",9,125,"6,329",2025/7/23 22:11:12,https://www.threads.com/@pu__ko.sns/post/DMc5VwPzFtE
,"美容ジャンルする人、これ絶対だよ😇














",0,12,"3,078",2025/7/24 0:29:45,https://www.threads.com/@pu__ko.sns/post/DMdJMc9zhBF
,"たくさんのいいねコメントありがとうございます🙇‍♀️
昨日だけでも200人近くのフォロワさんと繋がれて嬉しいです😭💓「どんな事が知りたい」「ここに困っている」ということがあれば取り上げますので、遠慮なくコメントしてくださいね〜！！！🙏だいたい自分が悩んでることはみんな同じ悩み抱えてますから👍
















",0,9,"2,148",2025/7/24 11:25:08,https://www.threads.com/@pu__ko.sns/post/DMeUMtTT1jT
,"えっと……昨日スレッズ1投稿だけしかしてないのに、まじでこんなにもらっていいんですか？？？noteに疲弊してる人ぜっっったいに楽〇アフィもやった方がいい、手軽すぎて文句も出てこない。

『Threads×楽天アフィリエイト完全攻略マニュアル』作成中です〜！！！これ通りやって月5は余裕ってやつ書いてるのでお楽しみに♡モニター募集や進捗状況をいち早く受け取るなら登録不可避🫡
http://utage-system.com/line/open/JQJrfFc6MEzv































",6,71,"12,000",2025/7/24 13:52:38,https://www.threads.com/@pu__ko.sns/post/DMelFC8Tnu2
,"まさか文章だけでここまで来れるなんて……「月1万プラスでもらえたらいいな」くらいの軽い気持ちで始めた楽天アフィ。スキルも実績もゼロの私だったけど、4ヶ月続けたら気づけば100マン超えてた。あのときの「まぁ、よく知らんけどやってみよ」って始めた自分にまじで感謝しかない🥹✨






",0,29,"2,871",2025/7/24 22:28:58,https://www.threads.com/@pu__ko.sns/post/DMfgKxyzfbg
,"うわぁぁぁぁ🥹💓
昨日の夜にあげたプー子研修めちゃくちゃ好評で嬉しい！！！自分でも初の試みなので今日のネタも考え中ですが有料note級の情報であることはお約束しますｯｯｯ！
24時間で消しちゃうのでまだ見てない人はぜひ👀
 
p.s. こんなネタでやってほしいってのがあったらいつでも言ってね🙏






",1,26,"2,294",2025/7/25 11:26:18,https://www.threads.com/@pu__ko.sns/post/DMg5IG9Tfs0
,"個人的にすっっっっっごい有益な情報なので皆さんにシェアします🥺みんな知ってたの？？？🥺てか、私はどんだけ損をしてきたんだ……






















",0,3,"2,680",2025/7/25 11:42:22,https://www.threads.com/@pu__ko.sns/post/DMg6909zUED
,"基本ソファでダラダラしながら、Threadsでつぶやいてるだけなんだけど、楽天キャッシュが全然減らなくなった😎食費も日用品も美容代も全部これで払ってるのに余ってて怖い。全部楽天ペイで支払うから今月財布も開いてないしクレカも出してない(これまじ)
 

でも正直、これやり方を知ってるか知らないかだけ。究極ズボラ主婦の私でもできてるんだから、たぶん誰でもできるわ🤝🏻

スキマ時間で楽天アフィやって月5万作りたい人は
→ 
@pu__ko.sns
 をフォローしてね💕︎
フク業初心者さん向けにThreads×楽天アフィのやり方を丁寧にまとめたnoteは8/8(金)20時〜発売です！固定投稿の公式ライン登録して待機しててね〜🍵
























",1,27,"3,307",2025/7/25 14:31:06,https://www.threads.com/@pu__ko.sns/post/DMhORp1zrhd
,"プー子🦌｜Threads×楽天アフィ研修2日目
※24時間で消します
 

今日は前回のジャンル選びに続いて【コンセプト設計】について話していきたいと思います！売れるアカウントは大体ここがちゃんとできてます！適当に運用するのではなく軸のブレない発信をしていきましょうぅぅ✌🏻
ではさっそく⤵︎

ポスト削除されていたため、ツリー記載ができませんでした
























































",4,16,ポスト削除されていたため、インプの記載なし,2025/7/25 22:01:02,https://www.threads.com/@pu__ko.sns/post/DMiBxE6zAbh
,"こ、これはマボロシ……？？？
バズ神話大好きです！！！愛読してます🙇‍♀️
そしてフォローまで、、ありがとうございます😭
明日からもこれをモチベに頑張れそうです🥹
@mimichan_0













",0,4,"1,926",2025/7/26 1:05:00,https://www.threads.com/@pu__ko.sns/post/DMiW4C3TxkN?xmt=AQF0y9Rqqdi4GxMce_wMvuLZPDyWzR5cyO9kbMSNGmRoXg
,"楽〇アフィ初心者さんは絶対見て🔰
【あるあるNG行動5選】
❶リンクを投稿の本文に貼る
❷他の人のコメント欄にリンク貼る
❸芸能人の名前を使ってアフィする
❹AI感丸出しの文章
そしてまじでやめてほしいのが、❺『

私のアカウントにそのアフィリエイト用のアカウントで話しかけること！！！フク業頑張ります系アカウントはアフィリエイトをするアカウントと絶対分けて！！！フォローもビジ垢でしてね🥺かなり前から色んな人が言ってるのに本当に減らないのなんで😭















",8,31,"2,031",2025/7/26 9:47:00,https://www.threads.com/@pu__ko.sns/post/DMjSo1vzEAa?xmt=AQF0y9Rqqdi4GxMce_wMvuLZPDyWzR5cyO9kbMSNGmRoXg
,"断言する。今Threadsで楽天アフィ始めたママさんは3ヶ月後に月5万もらえるようになってる。1日30分スキマ時間に投稿書いて、たまに育児のあるあるつぶやく。たったそれだけなのに、なんでみんなやらないの？自分の人生変えられるのは自分しかいない。子どもに我慢させてばっかりが悔しいなら今やるしかない。ここで変わらないと一生そのままだよ。







",32,83,"11,000",2025/7/26 12:51:00,https://www.threads.com/@pu__ko.sns/post/DMjnsDRTW3w?xmt=AQF0y9Rqqdi4GxMce_wMvuLZPDyWzR5cyO9kbMSNGmRoXg
,"努力は絶対報われる。そんな言葉は学生の頃から大嫌いだった。でもフク業始めて、ちょっと努力したら成果につながって、周りでも人生変わり始める人がいっぱいいて。それ見てたらやっぱり正しい努力って悪いもんじゃないなと思うんだよな。(Byポエマープー子)



































",2,16,"1,247",2025/7/26 12:55:00,https://www.threads.com/@pu__ko.sns/post/DMjoJTQzJkC?xmt=AQF0y9Rqqdi4GxMce_wMvuLZPDyWzR5cyO9kbMSNGmRoXg
,"添削でアドバイスした方から『フォロワー400人いっきに増えた』とのDMが…🥺アフィにおいてフォロワーさんは購入者予備軍なんだから絶対増やすべきだよ！そして爆増させる方法は3つ。それは、

と紹介したいところなんだけど、さすがにここに書くと長くなるのでnoteにまとめておくね🙂‍↕️🤍
まだの人はLINE登録もお願いしますｯｯｯ🙇‍♀️
https://utage-system.com/line/open/JQJrfFc6MEzv




































",1,10,"1,220",2025/7/26 16:53:00,https://www.threads.com/@pu__ko.sns/post/DMkDZ0Lzixj?xmt=AQF0y9Rqqdi4GxMce_wMvuLZPDyWzR5cyO9kbMSNGmRoXg
,"ムムム！？最初の投稿で「楽天アフィリエイト始めました！よろしくお願いします！」って自己紹介してる人ちょっと待って！！！🥺それ見てる人からしたら「このアカでお金ｶｾぎ始めました」みたいに言われてるのと同じだからね…アフィリエイトは悪いことじゃないけど、アフィやりますなんて宣言しなくて大丈夫！その代わり、

どういう人にどういう発信を届けていくのかを書くこと！堅苦しくなくていいから「自分はこんなことを発信していくよ〜興味ある人は仲良くしてね🤝🏻」くらいで気軽に投稿してね！👍🏻⟡.·














",1,37,"3,443",2025/7/26 19:01:00,https://www.threads.com/@pu__ko.sns/post/DMkSEL9zNQv?xmt=AQF0y9Rqqdi4GxMce_wMvuLZPDyWzR5cyO9kbMSNGmRoXg
,"プー子🦌｜Threads×楽天アフィ研修3日目
※24時間で消します
今日は【アイコン】について話していきます！
いいですか、皆さん、アイコンはアカウントの顔ですよ？？？本当にそのアイコンで万垢狙えますか？？？狙えないなと思う人は絶対見て⤵︎

まずアイコンですが、何度も言いますがアカウントの顔です！！！︎︎︎🐻‍❄️
Threads伸ばしたいなら適当なアイコンはNG！おすすめ欄にあなたの投稿が表示された時、読み手のほとんどはアイコンでこの人だなと認識しています🦁
だからこそ、『一瞬で覚えてもらえる見た目』にできると強いです！！！🐸

【一瞬で差別化するアイコンを作るために】
❶競合リサーチ
→伸びてる人を見つけてどんなアイコンを使っているかリサーチしましょう🔍
❷ジャンルの雰囲気にあったアイコンで個性を出す
→ジャンルによってアイコンの雰囲気が違います。そこを上手く読みとって自分らしいアイコンを作りましょう。パクったらタダの二番煎じなるのでやめてね🐒
❸印象に残るキャラにする
→自分の顔でもいいですが、顔出しはしたくない人も多いと思うのでキャラっぽいイラストでいきましょう。アカウントの世界観に合うものを作りましょう🌝

【そんなの自分で作れないよという人へ】
ココナラで依頼するのがオススメです！私もアフィ垢もプー子ちゃんもイラストレーターさんにお願いして描いてもらいました！🙆🏻‍♀️︎👍🏻
大体3,000〜10,000円で作れますよ！
coconala.com…

【お金かけたくない人へ】
お金をかけたくない場合はフリー画像やAIで作ったイラストでのスタートになります。それでもいいですが以下の例はプー子的にNGなので注意してください⤵︎ ︎

今日はここまで！！！アイコン適当な人が多いから、ここちゃんとできるだけでも差別化できます！！ぜひ自分のアイコン見直してみてくださいね！✌🏻
読みましたって感じでイイネしといてくださいね💓

















",5,34,"3,491",2025/7/26 21:58:00,https://www.threads.com/@pu__ko.sns/post/DMkmRfsz7lX?xmt=AQF0y9Rqqdi4GxMce_wMvuLZPDyWzR5cyO9kbMSNGmRoXg
,"いいですか？雑貨ファッションで勝ちに行きたい人はメルちゃんをマストで追いかけてください！そのジャンルで、ここまでｶｾいでる人見た事ないよ😇しかも弟子まで今月20万行かせてるよ😇恐ろしすぎる(ほめてる)
















",2,13,"1,352",2025/7/26 22:05:00,https://www.threads.com/@pu__ko.sns/post/DMknBRszUB9?xmt=AQF0y9Rqqdi4GxMce_wMvuLZPDyWzR5cyO9kbMSNGmRoXg
,"今日朝からママさん向けに書いた投稿にめちゃくちゃコメント来てて泣いた😭みんな、今の生活を変えたい、子どもに幸せになってほしい、そんな気持ちで1歩踏み出そうとしてるんだなと思うと私もレベルアップし続けなきゃと思う！！！フク業始めるのに遅いとか絶対なないから！！！コメント欄で頑張るって宣言してくれた人みんな勝たせに行くのでどうぞよろしくお願いしまぁァァァス！！！🙇‍♀️






",12,30,"2,067",2025/7/26 22:20:00,https://www.threads.com/@pu__ko.sns/post/DMkowIMzUha?xmt=AQF0y9Rqqdi4GxMce_wMvuLZPDyWzR5cyO9kbMSNGmRoXg
,"間違っても猗窩座とかにしないでね🥹
















",0,6,857,2025/7/26 23:33:00,https://www.threads.com/@pu__ko.sns/post/DMkxH5LTimZ?xmt=AQF0y9Rqqdi4GxMce_wMvuLZPDyWzR5cyO9kbMSNGmRoXg
,"「プー子さんフルタイムで働いてるってマジですか？」ってDMきたけど『まじです！！！👊💗』フク業するなら時間がないは言い訳に過ぎないって思ってます。スキマ時間見つけてコツコツ投稿作ってリサーチやってnoteも書いてます！！！いつもダラダラテレビ見てる時間をそこに当てたらお金に変わってくれただけ！！！やるかやらないかは結局自分次第なのよ〜〜〜🥹





",0,15,908,2025/7/27 7:24:00,https://www.threads.com/@pu__ko.sns/post/DMlnD0IzAK-?xmt=AQF0y9Rqqdi4GxMce_wMvuLZPDyWzR5cyO9kbMSNGmRoXg
,"【長いけど読んでくれたら嬉しい💓】
実は今日、推しのライブで横浜にきてる！✈️
5ヶ月前の私は、手取り20万ももらえないし、クレカ返済に追われて、生活もカツカツで、心にも余裕がなかった…しかもインスタは秒で挫折したし、お金のことで家族と喧嘩して、自分の無能さに泣きたい日もあって🥲
だけど、たった4ヶ月でフク業が本業を超えて、自分にも家族にもお金を使えるようになったよ！！！最初は「スレッズドリーム」とか言ってる人たち見て「うさんくさ🥱」って思ってた側の人間だから疑う人の気持ちも分かる(笑)でもズボラOLの私でも、スキマ時間で本当に成果出せた！これは事実！！！👍🏻
私もまだ駆け出しだけど、楽天アフィで月5万つくる方法なら完璧に教えられる！月5万いけたら月10狙う。そうやって少しずつ成長したらいい。0→1が1番しんどいって、みんな言うけど、これはまじ！続けた人だけが成功するもまじ！！！だからあの時やめなかった自分がまじでダイスキ。
今度は、この投稿を最後まで読んでくれたあなたの番。プー子について来てくれるみんなを絶対に勝たせる！！
やったるぞぉぉぉぉ👊🏻































",7,55,856,2025/7/27 14:53:00,https://www.threads.com/@pu__ko.sns/post/DMmaaWIzddP?xmt=AQF03XxekDTjfXl-UTa8zepkrrTDGLjqqCNr_VTGLKzpCA
,"プー子🦌｜Threads×楽天アフィ研修4日目
※24時間で消します
今日は【アフィ投稿の作り方】について話していきます！正直これができてれば月5万は余裕です。逆に厳しいこと言うと、できてないから売れてないだけ🥹だから今日コレ見てる人は相当ラッキー！！！爆売れするアフィ投稿文教えちゃいます⤵︎ ︎

アフィリエイトをする時に商品紹介ばかりしている人がいます。たとえば、
『〇〇の美容液はビタミンCとナイアシンアミドがたっぷり入ってて美肌には欠かせません！ぜひ試してみてください！！今ならクーポン出てて安いですよ！』
↑これじゃ誰も買いません。なぜでしょうか？🙃

答え→商品の紹介ばかりされると売られてる感が半端ない。よく分からん見ず知らずの人からセールスかまされても普通の人は買いません。しかもアフィリンクですよ？この紹介文だとクリックすらされないです😩
じゃあ、どう改善したらいいのか？私だったらこう書きます⤵︎ ︎

「黒ずみ毛穴から開放されたい人は今すぐ〇〇の美容液を使って！！！知らない人多いけど黒ずみ毛穴って皮脂の酸化が原因なんだよね。これビタミンC配合で皮脂抑制してくれるし、使うほど毛穴もキュって引き締まって目立たなくなった！！！しかもナイアシンアミド配合でシワ改善効果もあるから目元の乾燥小じわも撃退できて最強すぎる…毛穴レスな肌になりたい人まじで使わないと損だよ！！！」

何が違うか分かりますか〜？？？🥹🥹🥹
正解は…『悩みの言語化→解決策の提示』です！！！
どんな悩みを持った人に推したい商品なのか、その商品はどんな理想の未来を叶えてくれるのか、この文章からなら伝わってきますよね？クーポン情報なんて要りません！その商品が必要な人に届けば価格とか関係なく買ってくれるんですよ😇
あと、「ナイアシンアミド」をわざわざ入れた理由はお得感を出すためです。1本で2役もやるなんて言わずもがなコスパいいですよね？それです。そう思わせるのを狙ってます🤍
そして最後に買わないと損だよって一言置いとくとなおいいですね。人は損回避したがる生き物ですからよく使うワザです😂

という訳で、かなり簡単ですが以上です。noteでもっともっともっと詳しく説明するのでお楽しみに♡
何度も言いますが、アフィリエイトの基本は悩みの解決です！！！商品紹介してても売れません🙅🏻そこを意識して投稿文作ってみてくださいね〜！毎日いいねしてくれる人素晴らしすぎます。笑

note待機は公式LINE登録お願います！！
モニターもこちらで募集するのでぜひ！🙇‍♀️🤍
https://utage-system.com/line/open/JQJrfFc6MEzv









",9,77,"3,136",2025/7/27 22:16:00,https://www.threads.com/@pu__ko.sns/post/DMnNKL3TlHk?xmt=AQF03XxekDTjfXl-UTa8zepkrrTDGLjqqCNr_VTGLKzpCA
,"えっと、自分で言うのもなんですが、今日のプー子研修まっっっじで有料noteレベルすぎて既にアーカイブしたいんですが🥺🥹🥹これ広まったらもうみんな来月余裕で月5マソ作れちゃうよ🥹🥹🥹私が情報出しすぎて、大手のアフィ垢様たちに襲撃されるかもってめちゃめちゃ心配になってきた笑






",0,50,"3,995",2025/7/27 23:26:00,https://www.threads.com/@pu__ko.sns/post/DMnVGQQTRN6?xmt=AQF0mS26zI8LUur6g3sKKBFDy2c5Rx9xMogz53WFoQYcwQ
,"今月の楽〇アフィの収ｴｷ隠してるわけじゃないんだけど、みんながコレ見て、「そこまでいけるのプー子だからでしょ」って思わないか少し心配……先に言っとくけどプー子だからじゃなくて『爆売れするアフィのやり方』を知り尽くしてるから。それだけだよ😂ちなみにそれを分かった上で見たい人いるかな…この投稿に200いいねくらい付けば公開しようかな🥺






",25,149,"1,674",2025/7/28 12:55:00,https://www.threads.com/@pu__ko.sns/post/DMoxs14zPTE?xmt=AQF0mS26zI8LUur6g3sKKBFDy2c5Rx9xMogz53WFoQYcwQ
,"「プー子さんきっとセンスの塊なんですね」って嬉しいコメントもらうことがあるんですが…すみませんｯｯｯ！！！私、天才とかじゃないんです！！！(誰もそこまで言ってない)実はこの4ヶ月めちゃくちゃ知識にお金かけてきました！！！noteだけじゃなく他にもウン十万使ってるよ😂そもそもフク業やったことないし、アフィも知らないど素人だったので…そこからここまで引き上げてくれた教材たちには感謝しかありません🥺🤍だからみんなも知識には投資していこうね。先行投資できる人が結局最後は勝てるんだから🙂‍↕️

























",4,15,"1,528",2025/7/28 17:22:00,https://www.threads.com/@pu__ko.sns/post/DMpQQjdTKBl?xmt=AQF0mS26zI8LUur6g3sKKBFDy2c5Rx9xMogz53WFoQYcwQ
,"これまじです！！！！最近そうやって甘い言葉でママさん集めて中身薄っぺらなnote売る人いるので気をつけて！！！！ただし慣れたら1日30分で月20は作れてる(私のこと)ので、そこまでは根気強く頑張ろうな！！！

特に注意してほしいアカウント⚠️
・月5マン作れたのでそのノウハウ公開します系
・1日5分ポチポチつぶやいて月5マソ系
・有益な投稿は一切ないのにnoteにまとめます系























",1,19,"1,487",2025/7/28 17:52:00,https://www.threads.com/@pu__ko.sns/post/DMpTrIdTZqF?xmt=AQF03H268A_H7k-je3qhnTylMVWWeGJhVIt1bLi_JrWraA
,"【お詫び】「note作ってます」ばっかり言うだけで肝心の概要言ってなかったみたいで…気になっていた方すみません…現時点の概要をご説明しますね！
【プー子noteの特徴】
❶爆発的に売れるアカウント設計
❷1投稿で12マソ作ったバズ投稿解説
❸4ヶ月20万超キープの売れ続けるアカウント運用術
❹投稿数に頼らずに収エキ3倍アップの秘密
❺1投稿で3000人フォロワー獲得した投稿の裏側
❻通知が止まらない『プー子流ファン化テクニック』
❼すぐに使えるバズ投稿テンプレート
今書き終わってるものでもこんな感じになってます⤴︎︎︎
ちなみに、

初心者さんのために進めるだけで初月5マン作れる最強ロードマップも用意してますよ！！！スレッズと楽天アフィについてもアカウントの作り方からめちゃめちゃ丁寧に解説しております！🫰🏻💗
既に0→1達成してる人も更なる高みを目指して使えるノウハウがたっぷりですよ〜！！マニュアルと名付けてますが何度も何度も繰り返読んで自分の投稿に生かしてくださいね！！！🥺
あとみなさんにご相談があって…

コンサル付きのnoteも出そうかなと思ってるんですが気になる人いますか？もしいなければ、なしで行くつもりです……気になる人いたら「いいね」押しておいてもらえると助かります！！！私のキャパ的にコンサルできても5人くらいなので限定枠となりますが🥹まぁ私がコンサルして伸びないとかありえないので安心してください笑

最新の情報はいち早くLINEでお知らせするので登録していただけると嬉しいです🙇‍♀️💚
https://utage-system.com/line/open/JQJrfFc6MEzv



















",25,60,"2,316",2025/7/28 18:53:00,https://www.threads.com/@pu__ko.sns/post/DMpauu3zw6P?xmt=AQF03H268A_H7k-je3qhnTylMVWWeGJhVIt1bLi_JrWraA
,"プー子🦌｜Threads×楽天アフィ研修5日目
※24時間で消します♡
昨日DMで質問があったので…
【ビジ垢とアフィ垢】について話していきます！何度も言ってるけどアフィ垢で私みたいなビジ垢をフォローしたり、絡んだりしちゃダメですよ！え、なぜかって…？

基本的には2つ理由があります。
①ジャンル認知に影響するから
→ スレッズのAIはあなたのフォローやいいねから「この人が好きな情報はなにか」を判断します。たとえば、美容系アフィ垢なのにビジネス系アカウントばかりフォローして見ていると、「この人ってフク業に興味があるんだな」って認知されてホーム欄がビジ垢で埋め尽くされます。そしてアルゴリズムがバグると自分の発信もターゲットに届かなくなります🥲

②フォロワーさんが見たら萎えるから
→ アフィしてるアカウントで「やったー！今月10マン超えたー！もっともっと売るぞー！」って叫んだらどうなりますか？それを見たフォロワーは一気に冷めて商品を買ってくれなくなります。「この人はお金ｶｾぎのためにやってんだな…」と思われたら終わりなのです。私みたいなビジ垢に絡むのも一緒です。「プー子さんのおかげで今月5マン超えました」なんて言ってたら「うわぁ〜🙄そういう感じね」って思われてフォロー外されます…

まぁかなり基礎的な部分なので理解してる人も多いかと思いますが、初心者さんはアフィ垢とビジ垢を混同してる人がいるのでお気をつけて🔰アフィリエイト用のアカウントとフク業頑張ります系アカウントは絶対に分けましょうネ😉























",3,37,"2,454",2025/7/28 22:19:00,https://www.threads.com/@pu__ko.sns/post/DMpyS_zTEEF?xmt=AQF0o2BitFrBBWqFKUUCzfn1Yb_Etd-01VFEZYy_65SRcw
,"うわぁぁぁぁ🥺ほんとに200超えたよ🥺
みんなすごいなぁ！！！
ちゃんと公開します！！！！
私がみんなの希望になるぜっ！！！！✌🏻
















",7,33,"1,596",2025/7/28 22:36:00,https://www.threads.com/@pu__ko.sns/post/DMp0QeuTUaW?xmt=AQF04et5qaNr1zgM0VX6g0CTZsG_lsVRkVAbfDgNw2lMOg
,"200いいねありがとうっっっ！！！
7月は今こんな感じ！！！！
本業の2倍くらいもらえてるの感動する……
また最終日に7月結果は言うね〜〜〜！！
あと最近収ｴｷ画面偽ってる人いるから、確実にその月の分か見るようにしようね👀

私の楽天アフィノウハウはnoteで公開します！！！スキマ時間に月5万作りたい人は絶対私をフォローして固定投稿のLINEに登録しておいてくださいね🙇‍♀️
noteは8/8(金)20時00分〜販売です！！！📓








































",36,67,"3,113",2025/7/28 23:18:00,https://www.threads.com/@pu__ko.sns/post/DMp5CIRTw32?xmt=AQF04et5qaNr1zgM0VX6g0CTZsG_lsVRkVAbfDgNw2lMOg
,"うおおおお🥹20分で2800表示はバズ確定すぎる！！バズる型知ってれば3桁インプも一瞬で4桁インプに変えられるって証明してくれたヨ！！！3桁インプで諦めようとしてる人！！そこで諦めたらマジでもったいないから伸ばす方法学ぶことから始めよう！！！🥹

































",20,27,"1,696",2025/7/29 10:17:00,https://www.threads.com/@pu__ko.sns/post/DMrEY4iTm5b?xmt=AQF04et5qaNr1zgM0VX6g0CTZsG_lsVRkVAbfDgNw2lMOg
,"これこれこれー！！！！超大事✨️
最近楽天アフィ始めた人みんなコレ見て！！！👀

































",0,17,"1,523",2025/7/29 10:51:00,https://www.threads.com/@pu__ko.sns/post/DMrIVeDz6m6?xmt=AQF04et5qaNr1zgM0VX6g0CTZsG_lsVRkVAbfDgNw2lMOg
,"ごめん、これめちゃくちゃ言うか迷ったんだけどスレッズで低単価note頑張って売ってる人、絶対アフィに回った方がいいです。私は非ｶｾぐ系noteで初月61マソ作れたけど集客も制作もローンチもまじで大変だった！なのに片手間でやってた楽天アフィは1日30分で月20マソは作れてたよ。なんか労力に見合ってなくない？？？でもこれやってみないと分からないだろうから、まずはアフィ垢作ってリンク貼ってみて。世界変わるよ。















",3,32,"2,094",2025/7/29 12:57:00,https://www.threads.com/@pu__ko.sns/post/DMrWtStzGJd?xmt=AQF04et5qaNr1zgM0VX6g0CTZsG_lsVRkVAbfDgNw2lMOg
